"BehaviorSpace results (NetLogo 6.0)"
"untrust_reputation_jt_core_gp_var.nlogo"
"3rdconfig_TOTAL_50nodes_1%attackers_90%discoverers_rankp05"
"01/13/2018 16:14:15:753 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","30","0","31"
"[run number]","1"
"rankP","0.5"
"_is-debug","false"
"_network_type","""total"""
"network_coverage_for_attack","0.2"
"_log","false"
"_nodes","50"
"number_attacker","1"
"discoverer_turtles","45"
"[reporter]","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0"
"[final]","0.04"
"[min]","0.02"
"[max]","0.22"
"[mean]","0.06341344929580221"
"[steps]","1000"

"[all run data]","(count turtles with [ item 0 propositions = -1 ]) * 1.0 / (count turtles) * 1.0"
,"0.1568627450980392"
,"0.08"
,"0.1"
,"0.08"
,"0.06"
,"0.02"
,"0.06"
,"0.04"
,"0.04"
,"0.06"
,"0.02"
,"0.06"
,"0.06"
,"0.08"
,"0.04"
,"0.08"
,"0.08"
,"0.04"
,"0.08"
,"0.04"
,"0.06"
,"0.06"
,"0.04"
,"0.04"
,"0.04"
,"0.04"
,"0.06"
,"0.08"
,"0.04"
,"0.04"
,"0.06"
,"0.04"
,"0.04"
,"0.14"
,"0.16"
,"0.06"
,"0.06"
,"0.04"
,"0.1"
,"0.06"
,"0.04"
,"0.1"
,"0.04"
,"0.2"
,"0.04"
,"0.06"
,"0.08"
,"0.06"
,"0.06"
,"0.04"
,"0.06"
,"0.06"
,"0.06"
,"0.06"
,"0.06"
,"0.06"
,"0.06"
,"0.04"
,"0.04"
,"0.04"
,"0.06"
,"0.04"
,"0.04"
,"0.08"
,"0.04"
,"0.04"
,"0.06"
,"0.06"
,"0.06"
,"0.04"
,"0.04"
,"0.12"
,"0.06"
,"0.04"
,"0.06"
,"0.06"
,"0.06"
,"0.02"
,"0.02"
,"0.12"
,"0.06"
,"0.06"
,"0.08"
,"0.06"
,"0.04"
,"0.06"
,"0.1"
,"0.02"
,"0.06"
,"0.04"
,"0.06"
,"0.04"
,"0.06"
,"0.02"
,"0.04"
,"0.04"
,"0.04"
,"0.22"
,"0.08"
,"0.06"
,"0.06"
,"0.04"
,"0.02"
,"0.02"
,"0.08"
,"0.04"
,"0.06"
,"0.04"
,"0.04"
,"0.04"
,"0.04"
,"0.02"
,"0.06"
,"0.04"
,"0.06"
,"0.06"
,"0.02"
,"0.1"
,"0.08"
,"0.04"
,"0.08"
,"0.1"
,"0.06"
,"0.1"
,"0.1"
,"0.14"
,"0.12"
,"0.04"
,"0.12"
,"0.06"
,"0.16"
,"0.04"
,"0.06"
,"0.06"
,"0.14"
,"0.1"
,"0.04"
,"0.04"
,"0.06"
,"0.04"
,"0.04"
,"0.06"
,"0.08"
,"0.04"
,"0.04"
,"0.04"
,"0.04"
,"0.06"
,"0.04"
,"0.04"
,"0.08"
,"0.04"
,"0.06"
,"0.08"
,"0.08"
,"0.08"
,"0.06"
,"0.06"
,"0.04"
,"0.06"
,"0.08"
,"0.04"
,"0.06"
,"0.04"
,"0.04"
,"0.06"
,"0.04"
,"0.04"
,"0.04"
,"0.04"
,"0.1"
,"0.12"
,"0.08"
,"0.04"
